Branch,Location,Longitude,Latitude
화성조암동로점,경기도 화성시 우정읍 조암동로36번길 44,126.8248629,37.08681413
안양신안점,경기도 안양시 만안구 능곡로 38,126.9141602,37.39153829
포천무봉로점,경기도 포천시 소흘읍 거친봉이길 61-10,127.1318516,37.79097839
평택스마트큐브점,경기도 평택시 진위면 진위2산단로 15-20,127.0677561,37.12193511
일산에이스점,경기도 고양시 일산서구 탄중로 533,126.7673484,37.6899252
양곡빌리지점,경기도 김포시 양촌읍 양곡2로30번길 29,126.62903,37.65388997
안성서동대로점,경기도 안성시 보개면 서동대로 5878,127.338361,37.02755772
평택고덕신안점,경기도 평택시 고덕면 고덕국제대로 203,127.0412982,37.05599662
대부황금로드점,경기도 안산시 단원구 대부황금로 695,126.6177855,37.23760088
용인그대고운내사랑점,경기도 용인시 처인구 포곡읍 전성로 20,127.2162383,37.28349765
미사이편한점,경기도 하남시 미사강변중앙로 200,127.1899286,37.56455558
양성난실리점,경기도 안성시 양성면 경기동로 1107,127.2203641,37.11168273
하남어울림앤자이점,경기도 하남시 덕풍공원로 42,127.1976219,37.53958574
향남18단지점,경기도 화성시 향남읍 상신하길로 35,126.8967687,37.09850736
초지역지점,경기도 안산시 단원구 중앙대로 635,126.8078491,37.32075426
양평경강로점,경기도 양평군 양서면 경강로 1062-1,127.4043016,37.51287595
안산트윈타운점,경기도 안산시 단원구 광덕4로 144,126.8283856,37.31477808
이천대월중앙점,경기도 이천시 대월면 사동로 144,127.4961366,37.24193761
수지베스트점,경기도 용인시 수지구 상현로 101,127.0833034,37.30761113
연천궁평리점,경기도 연천군 청산면 전영로 348,127.1043514,38.03214096
오산원동제일점,경기도 오산시 원동로 35,127.0724643,37.14277873
안양관양초점,경기도 안양시 동안구 관평로358번길 29,126.9612456,37.40678382
안양효성점,경기도 안양시 동안구 귀인로79번길 38,126.9480772,37.38400561
킨텍스힐스테이트점,경기도 고양시 일산서구 킨텍스로 217-21,126.7453895,37.66416809
관양사거리점,경기도 안양시 동안구 관평로305번길 3,126.9569408,37.40361022
태평빌리지점,경기도 성남시 수정구 성남대로1258번길 7,127.1281882,37.44235543
성남만남드림점,경기도 성남시 수정구 탄리로 30,127.1380566,37.43916593
원종진주점,경기도 부천시 고강로56번길 20,126.8103209,37.52918277
평택세교사랑점,경기도 평택시 잔다리1길 14,127.0786594,37.00485625
동탄보원프라자점,경기도 화성시 동탄대로 591,127.098305,37.20656934
북한강로청평점,경기도 가평군 청평면 북한강로 2060,127.3948244,37.69994179
편의점양주석우중앙점,경기도 양주시 광적면 가래비4길 24,126.9878398,37.82341874
금정역SKV1점,경기도 안양시 동안구 엘에스로 142,126.947081,37.37449049
양평연소나기점,경기도 양평군 서종면 중미산로 198,127.3738625,37.6020412
중동타운점,경기도 부천시 부흥로 203,126.7653146,37.49623858
오산오색시장점,경기도 오산시 오산로 290-1,127.0687838,37.15286033
기흥교동점,경기도 용인시 기흥구 마북로 104,127.1200424,37.30007755
성남하이테크점,경기도 성남시 중원구 사기막골로 159,127.1773202,37.44278871
율암삼거리점,경기도 화성시 팔탄면 시청로 807,126.8797429,37.16757909
평택중흥점,경기도 평택시 비전3로 115,127.1101113,37.00847548
부천부성파인점,경기도 부천시 경인로 376,126.7973936,37.48167535
상대원마을점,경기도 성남시 중원구 박석로 54,127.1660772,37.43755579
수원장안힐스테이트점,경기도 수원시 장안구 장안로359번길 20,126.9844033,37.31365192
유교점,경기도 포천시 군내면 포천로 1026,127.2025735,37.85763093
SK솔빛나루주유소점,경기도 화성시 10용사로 650,127.0809048,37.1856922
기흥보성점,경기도 용인시 기흥구 신구로12번길 2,127.1097477,37.27296779
파주월롱산점,경기도 파주시 탄현면 월롱산로 290,126.7552936,37.79981935
파주주공대박점,경기도 파주시 파주읍 파발로26번길 7,126.8207797,37.83251434
안산매화점,경기도 안산시 상록구 이동2길 21,126.8618445,37.30669765
미사퀸즈파크점,경기도 하남시 미사강변남로 131,127.1956666,37.56253139
고양풍동제일점,경기도 고양시 일산동구 숲속마을2로 59,126.7991306,37.67436834
고양성석시티,경기도 고양시 일산동구 고봉로531번길 67,126.7789132,37.70652492
부천기둥점,경기도 부천시 부흥로355번길 35,126.7826414,37.49403968
SK화정주유소점,경기도 고양시 덕양구 호국로 430,126.8195739,37.62824446
이천매곡중앙점,경기도 이천시 호법면 이섭대천로 32,127.3893576,37.21067102
부천소사역점,경기도 부천시 부일로 595,126.7962995,37.48433129
레이크타운푸르지오점,경기도 안산시 단원구 광덕동로 25,126.8319712,37.30688413
안산삼일점,경기도 안산시 단원구 삼일로 457,126.8276764,37.33065684
김포대명항점,경기도 김포시 대곶면 대명항1로 90,126.5444014,37.64044227
동탄리코빌점,경기도 화성시 동탄오산로 86-10,127.0970941,37.1975671
평택팽성두정점,경기도 평택시 팽성읍 계양로 212,127.0246768,36.94458971
일산주엽그린점,경기도 고양시 일산서구 주엽로 172,126.7611309,37.67313734
백석디아뜨점,경기도 고양시 일산동구 일산로 16,126.7855034,37.64037774
수지동보삼거리점,경기도 용인시 수지구 수지로342번길 32,127.0966817,37.32558255
광주장지경충점,경기도 광주시 경충대로 1904,127.2289384,37.40693138
분당청솔점,경기도 성남시 분당구 금곡로 263,127.1115985,37.35527809
분당장안타운점,경기도 성남시 분당구 분당로343번길 8,127.1443551,37.36728772
용인한터점,경기도 용인시 처인구 양지면 한터로 413,127.2504958,37.26102974
미사타워,경기도 하남시 미사강변대로 90,127.1881106,37.55788429
안산원곡프라자점,경기도 안산시 단원구 삼일로 128,126.7924205,37.33449217
부천범박점,경기도 부천시 양지로92번길 40-1,126.812824,37.47115407
수원장안문점,경기도 수원시 장안구 정조로922번길 21,127.0144522,37.2907121
용인신고림점,경기도 용인시 처인구 한터로 122,127.2244204,37.2499224
여주점동점,경기도 여주시 점동면 청안로 133,127.6620952,37.20640125
의정부브라운스톤점,경기도 의정부시 호국로1142번길 22,127.0304396,37.74225348
서현아이원점,경기도 성남시 분당구 서현로 170,127.1225165,37.3889789
수원조원주공점,경기도 수원시 장안구 금당로39번길 34,127.0177827,37.30432814
일산푸르지오,경기도 고양시 일산서구 일청로65번길 6,126.7735787,37.68958471
평택서탄로드점,경기도 평택시 진위면 서탄로 39,127.0590693,37.1037
상동라일락점,경기도 부천시 도약로 19,126.7514114,37.51282461
수원오페라점,경기도 수원시 권선구 서부로1880번길 2,126.9692884,37.27627954
상동대유그린점,경기도 부천시 상일로 42,126.7467933,37.49135816
시흥정왕빌리지점,경기도 시흥시 정왕시장길 74,126.7502676,37.34708367
성석카페점,경기도 고양시 일산동구 고봉로 645,126.7882296,37.71453187
내유희망점,경기도 고양시 덕양구 내유길 81,126.8569694,37.72140831
김포일등점,경기도 김포시 하성면 월하로 723,126.63515,37.71016505
동탄파라곤점,경기도 화성시 동탄반석로 172,127.0721677,37.20388046
미사부영점,경기도 하남시 미사강변동로 20,127.1975184,37.55767829
의왕포일프라자점,경기도 의왕시 봇들로 40,126.9852754,37.39641398
비산관악대로점,경기도 안양시 동안구 관악대로263번길 62,126.9519616,37.40509799
미양공단점,경기도 안성시 도기4길 1,127.2657992,37.00425997
기흥고매점,경기도 용인시 기흥구 고매로 60,127.1153041,37.23075696
상동풍림점,경기도 부천시 부흥로 49,126.7475465,37.49771844
부천예술고점,경기도 부천시 길주로 177,126.7623141,37.50537069
평내화성스타점,경기도 남양주시 평내로 76,127.2356466,37.6421707
성남위례점,경기도 성남시 수정구 헌릉로 896,127.1325438,37.46640997
향남KT시네마점,경기도 화성시 향남읍 상신하길로298번길 7-21,126.9124711,37.11516065
동두천중앙역점,경기도 동두천시 평화로2397번길 17,127.0568025,37.90160353
안양장내로점,경기도 안양시 만안구 장내로 51,126.9145341,37.39380339
오산우리점,경기도 오산시 오산로 349,127.0668648,37.1578554
용문관광단지점,경기도 양평군 용문면 용문산로 586,127.5872233,37.54195967
용인레이캐슬점,경기도 용인시 처인구 모현읍 백옥대로2384번길 14,127.2510825,37.33606797
광주산이점,경기도 광주시 초월읍 경충대로 913-21,127.311398,37.36241294
양주미르빌점,경기도 양주시 고읍남로39번길 129-36,127.0823386,37.78904439
안산레이크점,경기도 안산시 단원구 광덕1로 163,126.8278083,37.30836577
파주어게인점,경기도 파주시 탄현면 월롱산로 449,126.7479751,37.81295027
부천베스티안점,경기도 부천시 경인로 150,126.772136,37.48366814
고양SK섬마을점,경기도 고양시 덕양구 호수로 233,126.7950557,37.63051946
평택어연IC점,경기도 평택시 고덕면 청원로 692,127.0047799,37.05341605
위례55단지점,경기도 성남시 수정구 위례순환로 220,127.1507438,37.46944361
신양사랑점,경기도 김포시 양촌읍 양곡3로 155,126.6316561,37.66208352
대곶초원점,경기도 김포시 대곶면 대곶북로 144,126.5863016,37.66133236
동탄부영사랑점,경기도 화성시 지산2길 33-8,127.1151285,37.20623664
인계중앙점,경기도 수원시 팔달구 권광로207번길 13,127.0325762,37.26604566
오남대한점,경기도 남양주시 오남읍 진건오남로580번길 5-2,127.2116558,37.68528086
운정한빛점,경기도 파주시 미래로 422,126.7474794,37.71580886
한양대역점,경기도 안산시 상록구 광덕1로 386,126.8525569,37.30843713
광주능평로점,경기도 광주시 오포읍 능평로 53,127.1652808,37.35248825
경기도청점,경기도 수원시 팔달구 고화로 100,127.006766,37.27828496
발안수목원점,경기도 화성시 팔탄면 푸른들판로 458,126.8995994,37.14931972
보정동아점,경기도 용인시 기흥구 보정로 30,127.1122626,37.31036396
진접산호점,경기도 남양주시 진접읍 금강로 1530-13,127.1948536,37.72612837
서정북로점,경기도 평택시 서정북로125번길 6,127.0636266,37.0716202
하남에코타운점,경기도 하남시 하남대로 792,127.209594,37.54063962
성남수정로점,경기도 성남시 수정구 수정로159번길 11,127.1372947,37.44352155
화성장안석포,경기도 화성시 장안면 매바위로 346,126.8174898,37.14217622
진위견산리점,경기도 평택시 진위면 진위서로 83,127.0724415,37.10776127
평택합정자유로점,경기도 평택시 중앙2로43번길 38,127.0930437,36.99236017
C대한통운김포터미널점,경기도 김포시 고촌읍 아라육로152번길 115,37.59899851,37.59899851
양지센트럴점,경기도 용인시 처인구 양지면 남평로 111-58,127.2980891,37.22999888
안산신우점내,경기도 안산시 상록구 충장로 446,126.8505776,37.31841078
의정민락타운,경기도 의정부시 송현로82번길 59,127.0920068,37.74489728
내동대보점,경기도 부천시 수도로 241,126.7910728,37.52167992
화서역점,경기도 수원시 팔달구 덕영대로697번길 16,126.9911659,37.28456876
서판교점,경기도 성남시 분당구 판교원로 207,127.0886892,37.3865875
매탄에이스점,경기도 수원시 영통구 산남로34번길 32-4,127.0491986,37.26484671
삼송유성점,경기도 고양시 덕양구 권율대로 896-7,126.8911066,37.66313227
원천삼성점,경기도 수원시 영통구 삼성로268번길 8,127.0631616,37.26531846
역북우미린점,경기도 용인시 처인구 명지로16번길 25,127.1856005,37.23405465
상대원타운점,경기도 성남시 중원구 박석로33번길 19,127.1638476,37.435828
미사효성점,경기도 하남시 미사강변한강로 326-1,127.1982311,37.56194513
이천안흥주공점,경기도 이천시 증신로25번길 69,127.4601073,37.28076105
수원세종타운점,경기도 수원시 권선구 금곡로 204,126.9533349,37.27369762
용인센트럴점,경기도 용인시 처인구 중부대로 1216,127.1802118,37.23733353
안성물맷돌점,경기도 안성시 안성맞춤대로 749,127.2648318,36.98219393
옥길씨티점,경기도 부천시 옥길로 121,126.8223057,37.46775291
포천일신점,경기도 포천시 호병골길 41-5,127.1901426,37.89694719
수지신봉LG점,경기도 용인시 수지구 신봉2로14번길 6,127.0783437,37.32393632
안양새로아점,경기도 안양시 만안구 전파로 61,126.939609,37.39035458
안산스카이점,경기도 안산시 단원구 광덕1로 193,126.831184,37.30818291
호계덕현점,경기도 안양시 동안구 경수대로596번길 61-2,126.9598831,37.37704567
도당누리점,경기도 부천시 성곡로69번길 93,126.7924338,37.51865736
